Date,Volume,SP_close,DJ_close,EG_close,USDI_Price,EU_Price,SF_Price,PLT_Price,PLD_Price,USO_Close,GDX_Close,RHO_PRICE,Close
2017-12-04,6943700,264.140015,24290.05078,5.75,93.144,1.1866,37494,930.85,991.42,11.49,22.200001,1530,121.18
2017-12-05,10041200,263.190002,24180.64063,5.6,93.334,1.1826,37037,917.25,979.38,11.54,21.969999,1540,120.32
2017-12-06,6643000,263.23999,24140.91016,5.6,93.582,1.1796,37444,903.55,988.12,11.2,21.690001,1540,120.07
2017-12-07,12900200,264.070007,24211.48047,5.8,93.769,1.1773,37036,893.5,1006.45,11.33,21.58,1540,118.489998
2017-12-08,5231300,265.51001,24329.16016,5.8,93.874,1.1764,37055,888,998.33,11.49,21.68,1540,118.480003
2017-12-11,4522200,266.309998,24386.0293,6.2,93.843,1.1768,36933,888.15,1000.7,11.6,21.51,1540,118.010002
2017-12-12,8020100,266.779999,24504.80078,6.05,94.08,1.1742,36729,880.65,1001.98,11.44,21.42,1540,118.150002
2017-12-13,10086700,266.75,24585.42969,6.3,93.419,1.1826,36967,887.7,1007.6,11.33,22.16,1540,119.169998
2017-12-14,6993600,265.660004,24508.66016,6.35,93.479,1.1778,37054,882.9,1024.89,11.43,22.07,1550,118.93
2017-12-15,7532000,266.51001,24651.74023,6.45,93.929,1.1754,37205,893.9,1016.88,11.46,21.99,1560,119.18
2017-12-18,5452200,268.200012,24792.19922,6.3,93.52,1.1782,37541,911.4,1015.4,11.44,22.16,1580,119.730003
2017-12-19,4018900,267.170013,24754.75,6.3,93.027,1.184,37392,914.6,1017.58,11.51,22.129999,1610,119.82
2017-12-20,5734600,267.029999,24726.65039,6.35,92.891,1.1871,37646,920.2,1021.17,11.61,22.5,1675,120.139999
2017-12-21,4823700,267.579987,24782.28906,6.3,92.862,1.1873,37530,919.3,1029.28,11.64,22.629999,1685,120.309998
2017-12-22,5791300,267.51001,24754.06055,6.7,92.924,1.1859,37954,923.05,1031.45,11.66,22.889999,1700,120.940002
2017-12-26,8224400,267.190002,24746.21094,7.05,92.801,1.1859,38294,925.5,1045.9,11.95,23.200001,1715,121.769997
2017-12-27,6232700,267.320007,24774.30078,7.1,92.612,1.1888,38673,926.1,1054.3,11.92,23.16,0,122.230003
2017-12-28,5732700,267.869995,24837.50977,7.2,92.3,1.1943,38906,930.9,1048.45,11.97,23.200001,1715,122.849998
2017-12-29,7852100,266.859985,24719.2207,7.15,91.826,1.1998,39237,934.6,1055.15,12.01,23.24,0,123.650002
2018-01-02,11762500,268.769989,24824.00977,7.2,91.573,1.2059,39180,949.9,1071.9,12.07,23.82,1715,125.150002
2018-01-03,7904300,270.470001,24922.67969,6.95,91.896,1.2014,39300,956.1,1077.7,12.34,23.57,1700,124.82
2018-01-04,7329700,271.609985,25075.13086,7.05,91.581,1.2068,39276,966,1093.5,12.37,23.719999,1700,125.459999
2018-01-05,5739900,273.420013,25295.86914,7.05,91.673,1.203,39253,974.9,1087.4,12.31,23.67,1700,125.330002
2018-01-08,3566700,273.920013,25283,6.6,92.1,1.1967,39043,974.3,1095,12.38,23.42,1700,125.309998
2018-01-09,9153600,274.540009,25385.80078,6.3,92.26,1.1937,38845,968.5,1094.05,12.57,23.110001,1700,124.730003
2018-01-10,14809300,274.119995,25369.13086,6.35,92.07,1.1947,38992,976,1063.3,12.68,23.25,1700,125.029999
2018-01-11,5994700,276.119995,25574.73047,6.35,91.608,1.2032,38939,988.5,1062.15,12.7,23.379999,1690,125.440002
2018-01-12,9258600,277.920013,25803.18945,6.45,90.735,1.2187,39063,998.7,1119.9,12.87,24.01,1690,126.959999
2018-01-16,8083900,276.970001,25792.85938,6.75,90.146,1.2261,39420,1004.3,1093.45,12.76,24.370001,1690,127.169998
2018-01-17,10095000,279.609985,26115.65039,6.8,90.313,1.2186,39201,1003.9,1108.75,12.78,23.940001,1690,126.139999
2018-01-18,6289300,279.140015,26017.81055,6.65,90.297,1.2239,38917,1006.5,1097.3,12.76,23.610001,1690,125.860001
2018-01-19,8773800,280.410004,26071.7207,6.7,90.37,1.2222,38969,1016.7,1098.8,12.72,23.65,1690,126.419998
2018-01-22,4893500,282.690002,26214.59961,6.7,90.191,1.2262,38979,1003.2,1079.6,12.78,23.709999,1690,126.650002
2018-01-23,6190400,283.290009,26210.81055,7.05,89.915,1.2299,38733,1010.8,1072.05,12.97,24.1,1690,127.279999
2018-01-24,11827600,283.179993,26252.11914,7.15,89.011,1.2408,39707,1019,1094.4,13.22,24.6,1690,128.830002
2018-01-25,15219700,283.299988,26392.78906,6.85,89.227,1.2396,39960,1016.4,1086.05,13.06,24.129999,1690,127.970001
2018-01-29,6956400,284.679993,26439.48047,6.35,89.131,1.2383,39141,1010.3,1072.5,13.11,23.68,1775,127.349998
2018-01-30,9736100,281.76001,26076.89063,6.25,88.999,1.2402,39123,1001.6,1040.7,12.9,23.450001,1800,126.800003
2018-01-31,13418900,281.899994,26149.39063,6.5,88.954,1.2421,39319,1005.5,1012.8,12.98,23.75,0,127.650002
2018-02-01,10854600,281.579987,26186.71094,6.5,88.505,1.251,39309,1009.6,1015.05,13.24,23.700001,1835,128.070007
2018-02-02,16789200,275.450012,25520.96094,6.1,89.036,1.2462,38651,995.9,1035.5,13.04,22.91,1860,126.389999
2018-02-05,13596300,263.929993,24345.75,6.15,89.405,1.2368,38553,994.8,1023.9,12.77,22.709999,1860,126.709999
2018-02-06,17672500,269.130005,24912.76953,5.95,89.451,1.2377,38338,994,993.15,12.7,22.110001,1860,125.379997
2018-02-07,8558500,267.670013,24893.34961,6.05,90.118,1.2264,37863,985,982.5,12.37,21.799999,1850,124.790001
2018-02-08,7343600,257.630005,23860.46094,6.15,90.116,1.2247,38000,978.9,953.75,12.09,21.68,1840,124.980003
2018-02-09,14140700,261.5,24190.90039,5.7,90.334,1.2235,37578,968.2,973.4,11.86,21.68,1840,124.769997
2018-02-12,6984900,265.339996,24601.26953,5.8,90.096,1.2292,38268,973.4,979.35,11.89,21.969999,1830,125.370003
2018-02-13,5321300,266,24640.44922,5.65,89.592,1.2352,38245,978.1,982.45,11.87,22,1830,126.080002
2018-02-14,16416400,269.589996,24893.49023,5.8,89.005,1.245,38672,1001.6,997.75,12.18,23.01,1830,128.229996
2018-02-15,7276500,273.029999,25200.36914,5.8,88.505,1.2506,38509,1004.2,997.7,12.33,22.99,1840,128.380005
2018-02-16,7956900,273.109985,25219.38086,5.6,89.013,1.2406,38665,1008.8,1027.15,12.38,22.51,1850,127.959999
2018-02-20,11148700,271.399994,24964.75,5.45,89.636,1.2338,38389,1002.2,1019.35,12.39,21.870001,1850,126.239998
2018-02-21,7908800,270.049988,24797.7793,5.5,89.913,1.2284,38640,994.5,1015.65,12.29,21.790001,1850,125.660004
2018-02-22,5346300,270.399994,24962.48047,5.45,89.656,1.2331,38695,1000.1,1026.9,12.59,21.73,1850,126.300003
2018-02-23,4239700,274.709991,25309.99023,5.4,89.808,1.2293,38403,998.1,1034.3,12.77,21.969999,1860,126.139999
2018-02-26,3194300,277.899994,25709.26953,5.55,89.79,1.2318,38508,1002.2,1048.4,12.86,22.18,1860,126.449997
2018-02-27,7082300,274.429993,25410.0293,5.3,90.28,1.2232,38172,985.3,1023.4,12.65,21.49,1860,125.129997
2018-02-28,4534900,271.649994,25029.19922,5.3,90.551,1.2194,38246,984.8,1031.95,12.37,21.35,0,125
2018-03-01,12910100,267.700012,24608.98047,5.45,90.281,1.2268,38041,970,968.45,12.35,21.57,1870,124.720001
2018-03-02,9994300,269.079987,24538.06055,5.5,89.906,1.2317,38335,967.4,980.7,12.37,21.49,1870,125.389999
2018-03-05,5778300,272.190002,24874.75977,5.7,90.041,1.2336,38074,964.6,972.6,12.59,21.65,1870,125.18
2018-03-06,8676800,272.880005,24884.11914,5.7,89.59,1.2404,39281,971.3,973.4,12.57,22.01,1860,126.529999
2018-03-07,5158700,272.779999,24801.35938,5.5,89.607,1.2413,38712,955.1,956.65,12.35,21.57,1860,125.720001
2018-03-08,3474900,274.100006,24895.21094,5.4,90.156,1.2312,38759,953.6,962.5,12.15,21.65,1860,125.419998
2018-03-09,5066800,278.869995,25335.74023,5.55,90.065,1.2307,38947,966.9,982.65,12.47,21.57,1860,125.540001
2018-03-12,2884300,278.519989,25178.60938,5.55,89.867,1.2334,38755,966.1,962.15,12.37,21.76,1860,125.540001
2018-03-13,4798300,276.720001,25007.0293,5.4,89.643,1.239,38821,967.6,985.5,12.24,21.67,1865,125.779999
2018-03-14,3777000,275.299988,24758.11914,5.45,89.687,1.2367,38757,963.3,979.9,12.28,21.73,1885,125.699997
2018-03-15,6130100,275,24873.66016,5.45,90.126,1.2305,38587,955.3,976.4,12.34,21.450001,1900,124.900002
2018-03-16,7402200,274.200012,24946.50977,5.35,90.212,1.2289,38358,950.9,983.55,12.55,21.43,1920,124.599998
2018-03-19,4335400,270.48999,24610.91016,5.3,89.983,1.2335,38520,954.7,982.7,12.55,21.51,1945,124.870003
2018-03-20,3399400,270.950012,24727.26953,5.15,89.954,1.2242,38216,943.9,971.2,12.81,21.27,1970,124.309998
2018-03-21,12532000,270.429993,24682.31055,5.2,89.369,1.2338,38690,959.9,981.65,13.18,21.860001,1985,126.480003
2018-03-22,5298700,263.670013,23957.89063,4.6,89.473,1.2302,38577,950.8,976.95,12.95,21.5,1995,125.980003
2018-03-23,12025900,258.049988,23533.19922,4.5,89.033,1.2353,38874,949.6,967,13.28,22.120001,1995,127.610001
2018-03-26,6169800,265.109985,24202.59961,4.35,88.604,1.2443,38955,960,961.7,13.21,22.440001,1995,128.279999
2018-03-27,6180700,260.600006,23857.71094,4.2,88.983,1.2403,38664,952.1,966.65,13.08,21.99,2025,127.489998
2018-03-28,10254900,259.829987,23848.41992,4.05,89.719,1.2308,38308,945,958.2,13.04,21.66,2040,125.730003
2018-03-29,7102000,263.149994,24103.10938,4.2,89.812,1.2302,38322,936.6,938.65,13.09,21.98,2040,125.790001
2018-04-02,11421100,257.470001,23644.18945,4.15,89.706,1.2302,39030,939.3,923.05,12.74,22.23,2040,127.260002
2018-04-03,6083700,260.769989,24033.35938,4.55,89.859,1.227,38417,929.3,923.4,12.81,21.91,2040,126.300003
2018-04-04,7488300,263.559998,24264.30078,4.65,89.783,1.2278,38212,920.7,914.05,12.82,21.870001,2040,126.449997
2018-04-05,5333000,265.640015,24505.2207,4.75,90.154,1.224,38226,916.8,896.6,12.83,21.969999,2040,125.800003
2018-04-06,6121200,259.720001,23932.75977,4.9,89.782,1.2283,38235,920.6,892.3,12.51,22.07,2040,126.389999
2018-04-09,4189900,261,23979.09961,4.85,89.534,1.2321,38545,937,928.85,12.77,21.98,2040,126.82
2018-04-10,5268800,265.149994,24408,4.9,89.28,1.2356,38720,935.9,944.5,13.25,22.26,2050,127.120003
2018-04-11,12348600,263.76001,24189.44922,5.05,89.253,1.2367,39181,936.1,956.15,13.45,22.75,2070,128.110001
2018-04-12,8141300,265.929993,24483.05078,4.9,89.456,1.2327,38668,932,954.25,13.52,22.469999,2080,126.620003
2018-04-13,6821300,265.149994,24360.14063,4.7,89.503,1.2331,38927,934.3,976.05,13.55,22.889999,2095,127.449997
2018-04-16,4600000,267.329987,24573.03906,4.85,89.135,1.238,39102,933.3,997.2,13.38,22.799999,2095,127.629997
2018-04-17,4184100,270.190002,24786.63086,4.9,89.228,1.237,39360,939,999.05,13.41,22.93,2095,127.75
2018-04-18,6755600,270.390015,24748.07031,4.95,89.347,1.2373,40365,946.5,1027.5,13.88,22.98,2100,127.849998
2018-04-19,8736100,268.890015,24664.89063,4.9,89.695,1.2346,40635,938,1018.5,13.77,23.059999,2115,127.599998
2018-04-20,10403100,266.609985,24462.93945,4.9,90.075,1.2288,40479,929.4,1022.3,13.75,22.709999,2120,126.629997
2018-04-23,6921500,266.570007,24448.68945,4.75,90.705,1.2209,39515,923.3,975.35,13.92,22.41,2110,125.620003
2018-04-24,4733100,262.980011,24024.13086,4.7,90.537,1.2232,39586,934,967.05,13.68,22.700001,2090,126.230003
2018-04-25,5985700,263.630005,24083.83008,4.75,90.953,1.2161,39490,914.7,962.8,13.72,22.5,2060,125.410004
2018-04-26,7517100,266.309998,24322.33984,4.7,91.365,1.2103,39343,910.2,974.05,13.77,22.59,2060,124.970001
2018-04-27,5654000,266.559998,24311.18945,4.8,91.343,1.213,39004,916.8,958.3,13.73,22.73,2060,125.5
2018-04-30,9830600,264.51001,24163.15039,4.75,91.63,1.2079,38642,906.4,955.8,13.8,22.280001,0,124.589996
2018-05-01,7551600,264.980011,24099.05078,4.65,92.255,1.1993,38271,894.6,932.5,13.61,22.309999,2030,123.709999
2018-05-02,7614000,263.200012,23924.98047,5.1,92.339,1.1951,38809,896.5,956.2,13.67,22.379999,2030,123.650002
2018-05-03,4857400,262.619995,23930.15039,4.85,92.251,1.1988,38878,903.8,955.05,13.82,22.65,2030,124.279999
2018-05-04,5883600,266.019989,24262.50977,5.05,92.408,1.196,39094,911.6,953.65,14.09,22.65,2030,124.540001
2018-05-07,3397500,266.920013,24357.32031,4.9,92.592,1.1922,39911,912.6,959.2,14.1,22.65,2030,124.57
2018-05-08,5551100,266.920013,24360.21094,4.9,92.958,1.1864,39797,915.7,960.6,14.06,22.68,2030,124.589996
2018-05-09,4405600,269.5,24542.53906,4.85,92.884,1.185,40079,914.8,967.5,14.37,22.629999,2030,124.330002
2018-05-10,5218400,272.019989,24739.5293,4.8,92.516,1.1915,40390,925.8,990.7,14.41,22.950001,2040,125.18
2018-05-11,4299200,272.850006,24831.16992,4.75,92.411,1.1944,40541,924,982,14.25,22.879999,2065,125
2018-05-14,3753200,272.980011,24899.41016,4.75,92.462,1.1927,40348,911.6,992.4,14.38,22.780001,2100,124.489998
2018-05-15,10911900,271.100006,24706.41016,4.75,93.093,1.1838,39952,898.4,980.1,14.4,22.26,2100,122.480003
2018-05-16,4943300,272.23999,24768.92969,4.75,93.281,1.1807,39974,892.6,979.4,14.46,22.290001,2120,122.290001
2018-05-17,7781300,272.01001,24713.98047,4.9,93.375,1.1795,40109,891,974.4,14.49,22.190001,2175,122.360001
2018-05-18,6837100,271.329987,24715.08984,5,93.544,1.1778,40195,886.8,957.3,14.43,22.190001,2200,122.410004
2018-05-21,4126700,273.369995,25013.28906,4.75,93.581,1.1791,40387,899.5,987.6,14.67,22.33,2225,122.480003
2018-05-22,4579600,272.609985,24834.41016,5.55,93.526,1.1779,40495,908.3,984,14.56,22.129999,2240,122.410004
2018-05-23,6974600,273.359985,24886.81055,5.75,93.918,1.1697,40274,904.6,968.3,14.51,22.34,2240,122.540001
2018-05-24,8850100,272.799988,24811.75977,5.75,93.701,1.172,40882,910.4,966.1,14.29,22.65,2240,123.589996
2018-05-25,7920700,272.149994,24753.08984,5.65,94.13,1.1652,40267,900.6,975.7,13.68,22.309999,2240,123.209999
2018-05-29,9013200,269.019989,24361.44922,5.6,94.789,1.154,39979,907.6,971,13.51,22.15,2240,123.190002
2018-05-30,4573700,272.609985,24667.7793,5.7,94.115,1.1663,40044,910.1,975,13.83,22.440001,2240,123.370003
2018-05-31,7862500,270.940002,24415.83984,5.6,93.959,1.1692,39904,909.7,981.7,13.55,22.34,0,123.099998
2018-06-01,8059100,273.600006,24635.21094,5.55,94.169,1.1661,39537,903.7,996.6,13.25,22.309999,2250,122.489998
2018-06-04,4345400,274.899994,24813.68945,5.45,93.986,1.1699,39576,900.9,994.3,13.12,22.280001,2250,122.370003
2018-06-05,6864200,275.100006,24799.98047,5.75,93.871,1.1718,39804,902.5,985.7,13.22,22.440001,2250,122.849998
2018-06-06,4083700,277.399994,25146.39063,5.65,93.634,1.1773,39927,906.1,1015.2,13.16,22.58,2250,122.919998
2018-06-07,3700700,277.369995,25241.41016,5.65,93.376,1.1799,40460,901.1,1009.6,13.35,22.450001,2250,122.860001
2018-06-08,3865700,278.190002,25316.5293,5.65,93.537,1.1768,40412,908.2,1005.7,13.27,22.360001,2250,123.010002
2018-06-11,3201200,278.559998,25322.31055,5.8,93.56,1.1784,40791,905.6,1016.5,13.36,22.549999,2250,123.230003
2018-06-12,7279600,278.920013,25320.73047,5.7,93.801,1.1745,40691,900.4,1015.3,13.4,22.49,2250,122.82
2018-06-13,5867700,278.029999,25201.19922,5.8,93.699,1.1791,40766,902.4,1007.2,13.47,22.48,2250,123.190002
2018-06-14,8015400,278.730011,25175.31055,5.85,94.776,1.1569,41508,906.2,1006.6,13.52,22.66,2250,123.379997
2018-06-15,14537000,277.130005,25090.48047,5.8,94.782,1.1609,40199,888.2,981.8,13.05,22.23,2260,121.339996
2018-06-18,3846000,276.559998,24987.4707,5.75,94.858,1.1623,40020,885.7,982.9,13.29,22.27,2260,121.110001
2018-06-19,4925800,275.5,24700.21094,5.7,94.729,1.159,39688,867.2,960.3,13.14,22.049999,2260,120.800003
2018-06-20,4548500,275.970001,24657.80078,5.6,94.716,1.1572,39626,870.8,957.2,13.28,21.92,2260,120.260002
2018-06-21,5681900,274.23999,24461.69922,5.6,94.404,1.1603,39554,864,945.6,13.31,21.91,2260,120.050003
2018-06-22,4489400,274.73999,24580.89063,5.55,94.18,1.1657,39796,878.7,946.4,14.02,22.18,2260,120.339996
2018-06-25,9300200,271,24252.80078,5.4,93.939,1.1704,39645,869.8,935.4,13.77,22.01,2260,119.889999
2018-06-26,8674500,271.600006,24283.10938,5.3,94.346,1.1647,39640,871.4,954.7,14.27,21.950001,2260,119.260002
2018-06-27,6480100,269.350006,24117.58984,4.8,94.969,1.1554,39642,861,943.9,14.65,21.809999,2260,118.580002
2018-06-28,7760500,270.890015,24216.05078,4.9,95.096,1.1569,39117,853.5,930.9,14.86,21.93,2260,118.220001
2018-06-29,8002800,271.279999,24271.41016,4.95,94.349,1.1685,39228,856.9,950.9,15.06,22.309999,0,118.650002
2018-07-02,12021900,271.859985,24307.17969,4.9,94.779,1.1641,38637,819.4,934.4,14.96,22.08,2260,117.459999
2018-07-03,8901000,270.899994,24174.82031,5.1,94.412,1.1657,39078,844.1,938,14.92,22.469999,2260,118.650002
2018-07-05,4951900,273.109985,24356.74023,5.2,94.223,1.1691,39226,844.5,942.7,14.78,22.68,2260,119.050003
2018-07-06,2946900,275.420013,24456.48047,5.25,93.769,1.1747,39766,847,947.6,14.96,22.610001,2260,118.860001
2018-07-09,4074900,277.899994,24776.58984,5.15,93.807,1.1751,39885,855.3,954.7,15.03,22.549999,2260,119.150002
2018-07-10,3754800,278.899994,24919.66016,5.25,93.889,1.1744,39793,846,937.6,15.07,22.6,2260,118.93
2018-07-11,6974500,276.859985,24700.44922,5.25,94.486,1.1674,39290,831.7,937,14.31,22,2260,117.639999
2018-07-12,4585300,279.369995,24924.89063,5.35,94.564,1.1672,39335,844.6,948.8,14.39,22.139999,2270,118.129997
2018-07-13,5444300,279.589996,25019.41016,5.4,94.5,1.1685,39046,831.7,932.8,14.47,21.959999,2270,117.610001
2018-07-16,3670700,279.339996,25064.35938,5.45,94.272,1.171,39042,828,913.5,13.94,21.870001,2270,117.550003
2018-07-17,7939600,280.470001,25119.89063,5.35,94.704,1.1661,38520,818.5,909.2,13.95,21.879999,2285,116.279999
2018-07-18,5391800,281.059998,25199.28906,5.4,94.811,1.1639,38438,821.6,901.8,14.1,21.860001,2300,116.309998
2018-07-19,14227600,280,25064.5,5.35,94.942,1.1643,38294,809.2,866.2,14.13,21.58,2330,115.809998
2018-07-20,7892000,279.679993,25058.11914,5.7,94.226,1.172,38457,828.9,888.9,14.15,21.780001,2330,116.559998
2018-07-23,6247100,280.200012,25044.28906,5.7,94.44,1.1692,38283,834,902.6,14.09,21.33,2340,116
2018-07-24,4801000,281.609985,25241.93945,5.7,94.388,1.1686,38450,836.6,908.6,14.23,21.620001,2350,116.040001
2018-07-25,5479600,284.01001,25414.09961,5.7,94.129,1.1728,38559,847.4,928.3,14.42,21.799999,2350,116.68
2018-07-26,6382700,283.339996,25527.07031,5.25,94.544,1.1643,38275,829.5,933.6,14.47,21.389999,2340,115.769997
2018-07-27,5242000,281.420013,25451.06055,5.35,94.46,1.1658,38326,832.3,918.5,14.32,21.32,2340,115.830002
2018-07-30,4157400,279.950012,25306.83008,5.35,94.111,1.1706,38342,831.3,922.5,14.54,21.27,2340,115.650002
2018-07-31,5508500,281.329987,25415.18945,5.45,94.275,1.1691,38321,839.7,931.9,14.28,21.280001,0,115.989998
2018-08-01,7941700,280.859985,25333.82031,5.1,94.428,1.166,37956,821.5,911.9,14.09,21.110001,2325,115.139999
2018-08-02,6204200,282.390015,25326.16016,5.15,94.987,1.1584,37941,825,915.5,14.36,20.940001,2325,114.519997
2018-08-03,5953200,283.600006,25462.58008,5.3,94.961,1.1567,38072,832.5,907.9,14.27,21.16,2335,114.919998
2018-08-06,5811600,284.640015,25502.17969,5.25,95.187,1.1554,37896,824.3,903.6,14.31,20.9,2335,114.330002
2018-08-07,5188000,285.579987,25628.91016,5.15,95.046,1.1599,37883,832.6,902.9,14.36,20.66,2335,114.589996
2018-08-08,3808000,285.459991,25583.75,5.3,94.89,1.1611,37947,832,886.4,13.9,20.76,2335,114.910004
2018-08-09,4252300,285.070007,25509.23047,5.2,95.355,1.1527,38127,833.7,898.4,13.88,20.709999,2345,114.739998
2018-08-10,6757900,283.160004,25313.14063,5.1,96.218,1.1411,37968,828.8,901.1,14.08,20.559999,2345,114.690002
2018-08-13,9130800,282.100006,25187.69922,4.85,96.251,1.1409,37711,799.8,880.9,14.01,19.98,2345,112.959999
2018-08-14,7085900,283.899994,25299.91992,4.95,96.605,1.1344,37799,801.2,890,13.99,19.77,2350,113.07
2018-08-16,7484600,284.059998,25558.73047,4.55,96.536,1.1377,36889,781,874.8,13.63,18.16,2360,111.099998
2018-08-17,8471000,285.059998,25669.32031,4.7,95.981,1.1439,36778,788.1,877.8,13.69,18.719999,2360,112.129997
2018-08-20,5313400,285.670013,25758.68945,4.85,95.789,1.1481,36778,795.9,898.7,13.76,18.790001,2380,112.690002
2018-08-21,5042400,286.339996,25822.28906,5,95.15,1.1571,36952,795.3,910,13.83,18.92,2380,113.019997
2018-08-22,6215600,286.170013,25733.59961,4.95,95.051,1.1597,36900,792.9,918.2,14.27,19.059999,2380,113.269997
2018-08-23,5500100,285.790009,25656.98047,4.8,95.583,1.1539,36608,775.6,911.2,14.27,18.459999,2380,112.199997
2018-08-24,9214700,287.51001,25790.34961,5.1,95.063,1.1623,37004,790.5,928.6,14.43,18.950001,2380,114.160004
2018-08-27,4364000,289.779999,26049.64063,5.15,94.684,1.1678,37150,805,941.9,14.5,19.280001,2380,114.589996
2018-08-28,6101400,289.920013,26064.01953,5.05,94.635,1.1695,37120,791.8,939.4,14.43,18.92,2390,113.68
2018-08-29,5616300,291.480011,26124.57031,5,94.522,1.1708,37135,797.2,958.5,14.66,18.99,2390,114.199997
2018-08-30,5431600,290.299988,25986.91992,5,94.679,1.1671,36861,791.1,963.7,14.75,18.690001,2390,113.639999
2018-08-31,5048700,290.309998,25964.82031,4.9,95.083,1.1601,36701,787.8,980.3,14.71,18.549999,0,113.510002
2018-09-04,6617500,289.809998,25952.48047,4.6,95.38,1.1582,36156,777.8,977.9,14.58,18.02,2390,112.93
2018-09-05,4459200,289.029999,25974.99023,4.6,95.124,1.1629,36516,785.5,971.6,14.49,17.870001,2390,113.32
2018-09-06,4784700,288.160004,25995.86914,4.3,94.988,1.1622,37151,792.7,961,14.3,17.84,2390,113.540001
2018-09-07,3714000,287.600006,25916.53906,4.3,95.329,1.1553,37167,781.9,965.8,14.28,17.879999,2400,113.230003
2018-09-10,2316500,288.100006,25857.07031,4.25,95.11,1.1594,37494,786.3,983.6,14.21,17.610001,2400,113.150002
2018-09-11,3791300,289.049988,25971.06055,4.2,95.225,1.1607,37401,792.5,980.9,14.6,17.57,2400,113.220001
2018-09-12,6315900,289.119995,25998.91992,4.35,94.768,1.1626,37283,799.8,993.3,14.78,18.110001,2410,114.169998
2018-09-13,5635900,290.829987,26145.99023,4.25,94.517,1.169,37061,804.2,997,14.49,18.09,2420,113.760002
2018-09-14,5375600,290.880005,26154.66992,4.1,94.925,1.163,36993,794.6,998.8,14.5,17.98,2420,113.019997
2018-09-17,4727300,289.339996,26062.11914,4.35,94.486,1.1683,37433,795.4,1005.3,14.47,18.32,2430,113.610001
2018-09-18,4737800,290.910004,26246.96094,4.35,94.227,1.1667,37438,815.2,1027.4,14.69,18.43,2440,113.440002
2018-09-19,4223200,291.220001,26405.75977,4.8,94.119,1.1673,37321,824.2,1053.4,14.94,18.75,2485,113.879997
2018-09-20,4384200,293.579987,26656.98047,4.45,93.491,1.1777,37259,835,1066.8,14.8,18.93,2545,114.269997
2018-09-21,6831400,291.98999,26743.5,4.4,93.798,1.175,37590,828.7,1043.1,14.96,18.780001,2565,113.489998
2018-09-24,4435300,291.019989,26562.05078,4.4,93.775,1.1748,37867,831.6,1051.4,15.25,18.799999,2575,113.470001
2018-09-25,3004800,290.75,26492.21094,4.4,93.711,1.1772,38242,827.8,1073.3,15.27,18.85,2575,113.650002
2018-09-26,8297300,289.880005,26385.2793,4.35,93.773,1.174,37866,827.6,1058.8,15.11,18.42,2580,113.050003
2018-09-27,7683400,290.690002,26439.92969,4.25,94.524,1.1641,37599,813.2,1073.5,15.26,18.34,2580,112.050003
2018-09-28,6020600,290.720001,26458.31055,4.4,94.737,1.1609,38577,818.5,1064.6,15.52,18.52,0,112.760002
2018-10-01,3892600,291.730011,26651.21094,4.65,94.929,1.1578,38445,826.9,1048.4,15.95,18.549999,2580,112.57
2018-10-03,6674500,291.720001,26828.39063,4.5,95.406,1.1478,39092,827.8,1048.9,16.08,18.790001,2580,113.419998
2018-10-04,6616200,289.440002,26627.48047,4.45,95.412,1.1515,38971,827.4,1048,15.74,18.75,2580,113.480003
2018-10-05,7994400,287.820007,26447.05078,4.4,95.305,1.1524,39274,825.3,1063.5,15.69,18.65,2580,113.800003
2018-10-08,12111600,287.820007,26486.7793,4.6,95.436,1.1492,38458,825.3,1069,15.68,18.709999,2570,112.540001
2018-10-09,8352300,287.399994,26430.57031,4.45,95.346,1.149,38621,829.3,1064.8,15.82,18.389999,2570,112.599998
2018-10-10,10571300,278.299988,25598.74023,4.5,95.177,1.152,38485,824.5,1060.7,15.38,18.629999,2565,112.879997
2018-10-11,26810900,272.170013,25052.83008,4.75,94.706,1.1594,38889,841.9,1071,14.95,19.870001,2525,115.779999
2018-10-12,12939300,275.950012,25339.99023,4.55,94.911,1.1563,38918,841.8,1060.8,15.12,19.75,2515,115.230003
2018-10-15,11828400,274.399994,25250.55078,4.45,94.754,1.1579,39153,846.8,1077.6,15.13,20.059999,2500,116
2018-10-16,9531800,280.399994,25798.41992,4.6,94.748,1.1575,38864,845.2,1072.8,15.19,19.99,2490,115.800003
2018-10-17,7078600,280.450012,25706.67969,4.55,95.297,1.1501,38835,835.1,1064.9,14.82,19.91,2490,115.790001
2018-10-18,7964100,276.399994,25379.44922,4.55,95.638,1.1453,38859,831.5,1062.5,14.56,20,2490,115.919998
2018-10-19,7453900,276.25,25444.33984,4.55,95.443,1.1515,38796,833.9,1072,14.72,20.01,2490,116.010002
2018-10-22,5200500,275.01001,25317.41016,4.55,95.749,1.1465,38730,824,1108.5,14.74,19.860001,2490,115.709999
2018-10-23,12704200,273.609985,25191.42969,4.5,95.713,1.1471,39113,835.1,1126.1,14.04,20.1,2480,116.389999
2018-10-24,8563300,265.320007,24583.41992,4.3,96.182,1.1392,38836,834.6,1111.5,14.05,19.870001,2480,116.660004
2018-10-25,8303500,270.079987,24984.55078,4.1,96.455,1.1376,38615,829.6,1087.1,14.21,19,2470,116.400002
2018-10-26,15733100,265.329987,24688.31055,3.85,96.128,1.1403,38712,836,1091.6,14.33,19.059999,2450,116.769997
